corn_weekly_rv,corn_weekly_rvg,corn_weekly_rvb,corn_weekly_rsk,corn_weekly_rku,corn_weekly_jumps,corn_weekly_tru,corn_weekly_trd,corn_weekly_lev,corn_monthly_rv,corn_monthly_rvg,corn_monthly_rvb,corn_monthly_rsk,corn_monthly_rku,corn_monthly_jumps,corn_monthly_tru,corn_monthly_trd,corn_monthly_lev,corn_seasonal_rv,corn_seasonal_rvg,corn_seasonal_rvb,corn_seasonal_rsk,corn_seasonal_rku,corn_seasonal_jumps,corn_seasonal_tru,corn_seasonal_trd,corn_seasonal_lev,soybeans_weekly_rv,soybeans_weekly_rvg,soybeans_weekly_rvb,soybeans_weekly_rsk,soybeans_weekly_rku,soybeans_weekly_jumps,soybeans_weekly_tru,soybeans_weekly_trd,soybeans_weekly_lev,soybeans_monthly_rv,soybeans_monthly_rvg,soybeans_monthly_rvb,soybeans_monthly_rsk,soybeans_monthly_rku,soybeans_monthly_jumps,soybeans_monthly_tru,soybeans_monthly_trd,soybeans_monthly_lev,soybeans_seasonal_rv,soybeans_seasonal_rvg,soybeans_seasonal_rvb,soybeans_seasonal_rsk,soybeans_seasonal_rku,soybeans_seasonal_jumps,soybeans_seasonal_tru,soybeans_seasonal_trd,soybeans_seasonal_lev,wheat_weekly_rv,wheat_weekly_rvg,wheat_weekly_rvb,wheat_weekly_rsk,wheat_weekly_rku,wheat_weekly_jumps,wheat_weekly_tru,wheat_weekly_trd,wheat_weekly_lev,wheat_monthly_rv,wheat_monthly_rvg,wheat_monthly_rvb,wheat_monthly_rsk,wheat_monthly_rku,wheat_monthly_jumps,wheat_monthly_tru,wheat_monthly_trd,wheat_monthly_lev,wheat_seasonal_rv,wheat_seasonal_rvg,wheat_seasonal_rvb,wheat_seasonal_rsk,wheat_seasonal_rku,wheat_seasonal_jumps,wheat_seasonal_tru,wheat_seasonal_trd,wheat_seasonal_lev,ssta_elino,ssta_lanina,SOI_index,NAO_index,DJIA_Index,WTI_Index,Broad_Dollar_index,Text_Climate_Anomaly,Stock_Uncertainty,frbsf_sentiment,epu_index,zscore_co2,co2_weekly_mean,co2_monthly_mean,TMAX_q3_value_in_planting,TMAX_q3_value_in_harvesting,TMAX_q4_value_in_planting,TMAX_q4_value_in_harvesting,TMIN_q3_value_in_planting,TMIN_q3_value_in_harvesting,TMIN_q4_value_in_planting,TMIN_q4_value_in_harvesting,AWND_q3_value_in_planting,AWND_q3_value_in_harvesting,AWND_q4_value_in_planting,AWND_q4_value_in_harvesting,weekly_TMAX_q3_value_in_planting,weekly_TMAX_q3_value_in_harvesting,weekly_TMAX_q4_value_in_planting,weekly_TMAX_q4_value_in_harvesting,weekly_TMIN_q3_value_in_planting,weekly_TMIN_q3_value_in_harvesting,weekly_TMIN_q4_value_in_planting,weekly_TMIN_q4_value_in_harvesting,weekly_AWND_q3_value_in_planting,weekly_AWND_q3_value_in_harvesting,weekly_AWND_q4_value_in_planting,weekly_AWND_q4_value_in_harvesting,monthly_TMAX_q3_value_in_planting,monthly_TMAX_q3_value_in_harvesting,monthly_TMAX_q4_value_in_planting,monthly_TMAX_q4_value_in_harvesting,monthly_TMIN_q3_value_in_planting,monthly_TMIN_q3_value_in_harvesting,monthly_TMIN_q4_value_in_planting,monthly_TMIN_q4_value_in_harvesting,monthly_AWND_q3_value_in_planting,monthly_AWND_q3_value_in_harvesting,monthly_AWND_q4_value_in_planting,monthly_AWND_q4_value_in_harvesting,moderate_wet,wet,moderate_dry,dry
0.022497024,0.013323675,0.018069486,-1.412162394,15.88705293,0.000148809,0.000162225,0.000324948,-0.270948522,0.016740654,0.011652467,0.01156791,0.2340814,12.56683665,5.33e-05,0.000106324,0.000103795,0.013376004,0.014614872,0.010291889,0.010081684,0.116760006,11.16401884,4.37e-05,9e-05,8.41e-05,0.011902675,0.017316535,0.013939551,0.009770951,1.789472246,25.83846464,0.000105419,0.000250127,7.19e-05,0.167359389,0.014306538,0.010067629,0.009984983,-0.008099977,8.330921336,2.15e-05,6.91e-05,7.41e-05,0.0183449,0.01345165,0.009626406,0.009206595,0.15098507,9.112177694,2.72e-05,7.46e-05,6.56e-05,0.037243813,0.019882564,0.01167227,0.016052255,-1.601003691,14.89326739,7.98e-05,0.000102394,0.000221755,-0.306991291,0.015310359,0.010308112,0.011071827,-0.267676829,11.66072482,3.24e-05,7.9e-05,9.88e-05,-0.059958777,0.014602902,0.009966555,0.010493803,-0.25915013,10.93450124,3.12e-05,7.83e-05,9.1e-05,-0.055995467,0.0,0.0,0.4140092165898618,-1.718958525345622,9.806246209235344,3.897112392692392,,-0.7543636495231282,198.18428571428572,-0.0671428571428571,133.88857142857142,0.1901437475954099,407.80749999999995,406.9607692307692,0.5944303730475309,0.0,0.184912288833329,0.0,0.0,0.0,0.0,0.0,0.0004668447072959,0.0,0.0279233017001747,0.0,0.422162625140417,0.0,0.168501896452287,0.0,-0.0033890647021537,0.0,0.0,0.0,0.0106213776724842,0.0,0.1421571224335028,0.0,0.1620121319823354,0.0,0.0724699871398453,0.0,-0.0321479716211876,0.0,-0.0555012366820314,0.0,0.033195458906986,0.0,0.1465605515841401,0.0,0.04439452261640222,0.1277550670737685,-0.11640941896077787,-0.0857034181257237
0.022317285,0.014461979,0.016839606,-0.900848631,12.70625078,0.000147052,0.000154652,0.000229019,-0.163760989,0.019010825,0.012599895,0.013797011,-0.162448052,14.19613174,8.26e-05,0.000129938,0.000168389,-0.065676773,0.015770553,0.010896466,0.01108014,0.01777119,11.87124611,5.51e-05,0.000101733,0.00010922,-0.009360701,0.018580022,0.011882718,0.014005587,-0.533180478,8.761581202,3.79e-05,0.000104379,0.000157792,-0.135783016,0.014811549,0.010856784,0.009799079,0.380388141,12.41161785,3.93e-05,0.000110625,6.84e-05,0.040169642,0.014343041,0.01038089,0.009653619,0.269902686,10.65323671,3.52e-05,9.4e-05,7.04e-05,0.040536173,0.018506499,0.012513174,0.013576558,-0.364720527,6.249871634,3.17e-05,0.000113383,0.000128156,-0.136714435,0.016199252,0.010488803,0.012168574,-0.607330388,11.02222488,4.6e-05,8.45e-05,0.000121042,-0.137897545,0.015353737,0.010384749,0.011118846,-0.266741834,11.14259831,3.58e-05,8.42e-05,0.000104878,-0.058040769,0.0,0.0,0.467741935483871,-1.7351612903225806,9.826420205749754,3.7963876618292214,112.5254,-0.9269464988738432,95.86,-0.0514285714285714,132.03285714285715,0.2562481040081845,408.1225,407.17846153846153,0.1532643229157146,0.0,0.1496552075180112,0.0,-0.2122688464331262,0.0,-0.1277680696375978,0.0,0.2272372408023941,0.0,0.3604606297003241,0.0,0.4186871365404704,0.0,0.1746602932516452,0.0,-0.0564562763104353,0.0,-0.0319420174093993,0.0,0.0672550840203314,0.0,0.2296218951227868,0.0,0.1738016952835442,0.0,0.0839819261796923,0.0,-0.0484763444237358,0.0,-0.0653295497310774,0.0,0.0506752466610163,0.0,0.1742882923303188,0.0,0.04197313503239112,0.1206071500184808,-0.13468753508412196,-0.05160767653466661
0.024381988,0.018260486,0.015861416,1.21008645,16.35836512,0.000124908,0.000270319,0.000169649,0.149733533,0.020356459,0.012999886,0.015388584,-0.737714931,13.23046511,9.94e-05,0.000133533,0.000204973,-0.150168411,0.016486682,0.011226103,0.011749707,-0.10326552,11.97051795,6.39e-05,0.000107555,0.000123434,-0.038742364,0.0185953,0.012926832,0.013227327,0.076278394,6.058303958,4.28e-05,0.00011505,0.000134065,0.028222501,0.016020896,0.01142519,0.010868786,0.299889004,12.89599876,4.73e-05,0.00012155,9.11e-05,0.013493822,0.015026018,0.010744544,0.010229356,0.216741941,10.78639136,3.73e-05,9.97e-05,8.07e-05,0.022888209,0.022510662,0.016011257,0.015633392,0.63605847,15.7454614,9.68e-05,0.000208701,0.000166976,0.017773647,0.01656932,0.010602611,0.012600124,-0.795713804,9.998599037,4.27e-05,8.46e-05,0.000127117,-0.181116467,0.015704978,0.010530418,0.011469463,-0.347968265,10.7603288,3.66e-05,8.63e-05,0.000110297,-0.081728543,0.0,0.0,0.5354838709677419,-1.7103225806451614,9.82934842605096,3.811539466849824,112.2463,-0.8770541267121948,47.24714285714286,-0.0357142857142857,90.52,0.2823634053070624,408.8275,407.4423076923077,0.006832682272948,0.0,0.0150374408008935,0.0,-0.1946979825848152,0.0,-0.5044749824254394,0.0,0.0709384750340262,0.0,0.7931885944598089,0.0,0.3587730672486826,0.0,0.1784012686445434,0.0,-0.1021467771437019,0.0,-0.1580607630157592,0.0,0.0752192331201091,0.0,0.2958384378402469,0.0,0.1743272862276171,0.0,0.0851386523951457,0.0,-0.0634531123148755,0.0,-0.1041353176099574,0.0,0.0561320524328645,0.0,0.235302799596458,0.0,0.03947673751767899,0.12186804250340778,-0.10608274936193407,-0.09179277937050406
0.017908629,0.013066971,0.012128665,0.312224014,6.865264807,5.77e-05,0.000120541,9.82e-05,0.084009198,0.021974714,0.01473235,0.016012235,-0.24593624,13.09691434,0.000113823,0.00017573,0.000211059,-0.064268097,0.017036591,0.011834925,0.011928788,0.085459704,12.13120501,6.9e-05,0.00012268,0.000121403,-0.010202857,0.015850457,0.009957579,0.012271645,-1.160166818,11.36236067,5.81e-05,6.48e-05,0.00012871,-0.197214385,0.017181972,0.012334062,0.01160992,0.469197393,11.71332723,4.98e-05,0.00013601,0.000104268,0.051572009,0.015147181,0.010852595,0.010309086,0.255548733,10.46125617,3.8e-05,0.000101019,8.16e-05,0.033757108,0.019588001,0.013402349,0.014155036,-0.177742412,7.35793793,5.75e-05,0.000126773,0.000154783,-0.010818855,0.018501526,0.012304174,0.013664843,-0.349139198,11.21569292,5.82e-05,0.000122484,0.000144184,-0.119366232,0.015985497,0.010819539,0.011589801,-0.221081325,10.99357212,4.1e-05,9.33e-05,0.000109061,-0.068409143,0.0,0.0,0.603225806451613,-1.685483870967742,9.82185658424418,3.76236223087374,113.1784,-0.8093900652581387,28.91142857142857,-0.0085714285714285,54.042857142857144,0.2195234615566441,409.2175,407.7076923076923,0.3156501012508812,0.0,0.0729545432358082,0.0,-0.1947920483228718,0.0,-0.0115329557749219,0.0,0.0037946536769099,0.0,0.0068006543788235,0.0,0.2675443698717686,0.0,0.1056398700970105,0.0,-0.1504397193352032,0.0,-0.1609440019594897,0.0,0.0756093035551565,0.0,0.2970932950597827,0.0,0.1986080632469157,0.0,0.0907505403363617,0.0,-0.0784371160320194,0.0,-0.1050224680541821,0.0,0.0564239488695498,0.0,0.2358259268563675,0.0,0.0419444504134342,0.11717067232643215,-0.09952511559361753,-0.08763602877901595
0.014349937,0.010772121,0.009301156,0.861282988,10.11782041,4.59e-05,9.42e-05,6.14e-05,0.190402368,0.021776231,0.014778278,0.015724793,-0.19767514,12.95423341,0.000119626,0.000176934,0.000205454,-0.050241695,0.017405101,0.012096686,0.012186346,0.095476567,11.93953357,7.11e-05,0.000126147,0.000124393,-0.008657449,0.012894361,0.009683438,0.008375617,0.520712619,9.812898928,2.54e-05,6.99e-05,5.42e-05,0.147019139,0.017585579,0.01217667,0.012318877,0.043100836,13.00517762,6.11e-05,0.000133593,0.000123115,-0.034353878,0.015399528,0.010899529,0.010608472,0.142547905,10.56003861,4.01e-05,0.000100798,8.71e-05,0.012616455,0.01785549,0.012331818,0.012744982,0.042573358,8.845062122,3.84e-05,0.000112744,0.000127991,0.037294827,0.020121931,0.013399762,0.01485431,-0.37685204,11.06163459,6.65e-05,0.000137813,0.000167918,-0.109187734,0.016510662,0.011174108,0.011971968,-0.229765343,10.83312729,4.25e-05,9.86e-05,0.00011567,-0.067297817,0.0,0.0,0.6709677419354838,-1.6606451612903226,9.827876220133232,3.690128673514368,111.9757,-0.6155470098279877,25.392857142857142,0.0471428571428571,88.25,0.2301328027093112,409.605,407.9353846153846,0.2045880814717599,0.0,0.3021710373673986,0.0,-0.0006332663694083,0.0,-0.0220141516056299,0.0,0.1569049111632437,0.0,1.401461027680279,0.0,0.1700837969778259,0.0,0.1349545572305279,0.0,-0.1505980359275553,0.0,-0.1664475398608972,0.0,0.1147188201691434,0.0,0.6404777265548088,0.0,0.2143456079755126,0.0,0.1139944662877,0.0,-0.0784858288296662,0.0,-0.1067158643315383,0.0,0.0684935574205686,0.0,0.343630621293312,0.0,0.037188091217114964,0.11552684569749827,-0.10134623614753836,-0.12969744450701698
0.014849586,0.01109567,0.009710916,0.784765119,9.968450518,3.57e-05,8.47e-05,7.33e-05,0.173866828,0.019739459,0.014140389,0.013532711,0.370686205,11.51192528,9.39e-05,0.000159921,0.00013956,0.065096027,0.017501237,0.012297418,0.012116037,0.212310488,12.19531196,7.37e-05,0.000130103,0.00012366,0.020210562,0.01251732,0.009221207,0.008330666,0.581747307,9.596734053,3.01e-05,6.09e-05,5.05e-05,0.104317069,0.016480035,0.011112642,0.011970044,-0.274089071,8.99878619,4.1e-05,8.85e-05,0.000118696,-0.03943894,0.015320992,0.010899906,0.010493494,0.181864087,10.79168494,4.08e-05,0.000101295,8.59e-05,0.024192717,0.016683072,0.011959942,0.01144904,0.526826715,9.368290863,1.85e-05,0.000103651,0.000100751,0.064427996,0.019615163,0.013564649,0.014027492,0.034042222,9.549583272,5.61e-05,0.0001404,0.000144476,-0.023116204,0.016764476,0.0114301,0.012076373,-0.164610344,10.74920179,4.34e-05,0.000102629,0.000116972,-0.048848826,0.0,0.0,0.7645161290322581,-1.3583870967741931,9.829651005081852,3.7581722806098856,112.1456,-0.7388298766601347,44.779999999999994,0.0857142857142857,67.45142857142856,0.3182719445930136,409.7275,408.18615384615384,0.0015364501248564,0.0,0.0064193891298852,0.0,-0.4307244289916608,0.0,-0.1342578421102377,0.0,0.053355631754251,0.0,0.0167372692587516,0.0,0.1321518287801114,0.0,0.0991456026334964,0.0,-0.205211931567189,0.0,-0.1680699829790572,0.0,0.0712484179071077,0.0,0.5545468864444157,0.0,0.2144637964466554,0.0,0.1144882654515374,0.0,-0.1116184772136401,0.0,-0.1170433906477104,0.0,0.0725978367862802,0.0,0.3449181035439853,0.0,0.11536001461232345,0.006147135523668509,-0.042782930652820884,-0.08053598196977603
0.013683607,0.009757935,0.009543086,-0.125783862,9.2674855,4.99e-05,8.01e-05,8.01e-05,0.02404003,0.017872535,0.013298812,0.011750538,0.792089643,10.82747521,6.61e-05,0.000142441,0.000100623,0.149502982,0.017382921,0.01217359,0.012112007,0.194141511,11.32085734,6.75e-05,0.00011935,0.000123573,0.031245071,0.013017092,0.00952841,0.008734417,0.38166444,10.78552301,1.49e-05,8.77e-05,8.19e-05,0.134204413,0.01496436,0.010447264,0.010551314,0.004642876,9.207574403,3.91e-05,7.77e-05,9.19e-05,0.020586081,0.014969485,0.010588965,0.010355448,0.135218279,9.881894448,3.41e-05,8.87e-05,8.43e-05,0.025772945,0.017162462,0.011957944,0.01224184,-0.000225344,10.42228488,7.27e-05,0.000114672,0.000120663,-0.007903765,0.019159306,0.013426341,0.013495612,0.256929033,10.32918808,5.28e-05,0.000137967,0.000137625,0.027169404,0.016869681,0.011471988,0.012180101,-0.164139915,10.52023869,4.2e-05,0.000100923,0.000118536,-0.04824024,0.0,0.0,0.8774193548387096,-0.8480645161290322,9.828363602913576,3.821660565347755,110.9212,-0.8571103420618262,39.08714285714286,0.1257142857142857,76.26857142857143,0.2856278179694186,409.9175,408.5292307692307,0.0431398280509853,0.0,0.0010277969376882,0.0,-0.5165252750494371,0.0,0.0,0.0,0.0014682398057385,0.0,0.0,0.0,0.1412286152246207,0.0,0.095643191667695,0.0,-0.2856687546833445,0.0,-0.0419512373726973,0.0,0.0538808591000357,0.0,0.3562497378294635,0.0,0.2177822447582696,0.0,0.1145673267544365,0.0,-0.1513511906789815,0.0,-0.1170433906477104,0.0,0.0727107783097986,0.0,0.3449181035439853,0.0,0.030379831133339547,0.009635049641635359,-0.07651017806521891,-0.014202284556253098
0.010787141,0.008076016,0.007096542,0.367543877,7.596756156,2.17e-05,4.67e-05,3.43e-05,0.103180475,0.01519794,0.011173174,0.010170956,0.458122065,9.054755309,4.73e-05,9.49e-05,7.82e-05,0.118079606,0.017404506,0.012188666,0.012131669,0.163886162,11.51029453,6.99e-05,0.000120655,0.000125354,0.02880919,0.010685184,0.007791657,0.007244472,0.393628036,8.912383035,2.52e-05,4.57e-05,4e-05,0.09640369,0.013569808,0.009597659,0.009428086,0.080989387,10.38937917,3.21e-05,7.08e-05,7.88e-05,0.047081559,0.014933431,0.010609669,0.010274802,0.178287257,10.27387714,3.41e-05,9.12e-05,8.57e-05,0.041432325,0.013424367,0.009108755,0.009722492,-0.270771437,9.150587673,2.71e-05,6.98e-05,7.76e-05,-0.115616618,0.017822256,0.012413013,0.012647724,0.097858079,8.998393949,4.68e-05,0.00011446,0.000126047,0.020750051,0.017166647,0.011684123,0.01239187,-0.177304007,10.62311625,4.56e-05,0.000105072,0.000122958,-0.046862166,0.0,0.0,0.9903225806451612,-0.337741935483871,9.819855912341868,3.851210866031389,110.9997,-0.7029573927180524,9.825714285714286,0.1714285714285714,63.348571428571425,0.2505353818490564,409.9275,408.7623076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623160899119004,0.0,0.077404555858743,0.0,-0.2369707426026265,0.0,-0.0390679984289668,0.0,0.0529321956808083,0.0,0.3545495742347576,0.0,0.2131072430232034,0.0,0.114148458153578,0.0,-0.149295019320937,0.0,-0.1170433906477104,0.0,0.0605518545738337,0.0,0.2498504616189303,0.0,0.057926455759683894,0.01028234868141779,-0.05951239701226064,-0.11832898711343372
0.011858924,0.0084634,0.008188575,0.451931004,7.62693733,2.5e-05,4.86e-05,4.28e-05,0.079792407,0.013417568,0.009925436,0.008912925,0.471952031,9.237628146,3.83e-05,7.64e-05,6.22e-05,0.122872425,0.017311485,0.012118727,0.012068543,0.169452764,11.58623274,7.04e-05,0.000119896,0.000123832,0.028668911,0.010130182,0.006707535,0.007540036,-0.434289624,6.786925902,1.27e-05,3.17e-05,3.95e-05,-0.111794593,0.012278489,0.009056178,0.008171293,0.469438101,9.776884756,2.39e-05,6.6e-05,5.67e-05,0.120486078,0.014723535,0.010433492,0.010158384,0.16814632,10.37099457,3.55e-05,8.96e-05,8.46e-05,0.0348257,0.014868822,0.009882591,0.011000611,-0.227795252,6.963971098,5.06e-05,7.62e-05,0.000102844,-0.049225682,0.016281348,0.011339615,0.011539588,0.074600823,9.446556385,3.92e-05,0.000100212,0.000106744,-0.00544939,0.017237879,0.011682497,0.012488575,-0.189976015,10.72297193,4.6e-05,0.000105682,0.000124488,-0.058198633,0.0,0.0,1.103225806451613,0.1725806451612901,9.82509132200822,3.849083205654272,111.8775,-0.5979069626784866,39.32714285714286,0.1814285714285714,85.26571428571428,0.2603286198361345,410.0225,408.92923076923074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111690695439604,0.0,0.0018617965168933,0.0,-0.2368124260102744,0.0,-0.0335644605275593,0.0,0.0137059678899973,0.0,0.0041843173146878,0.0,0.2130733511137528,0.0,0.1117207412306607,0.0,-0.1206648687092171,0.0,-0.061542153965679,0.0,0.0550975616756894,0.0,0.244344866067294,0.0,0.1371307889791458,0.010459300431458455,-0.04242190074009767,-0.0933093933076588
0.012301155,0.008131703,0.009028112,-0.527869697,9.05273658,4.11e-05,4.65e-05,5.64e-05,-0.132584494,0.012794815,0.009348255,0.00863478,0.369614035,8.614907376,3.31e-05,6.5e-05,5.76e-05,0.095219935,0.0171817,0.012029513,0.011988167,0.192617396,11.44098813,6.98e-05,0.000118301,0.000121849,0.031546397,0.010029214,0.007024251,0.007133297,-0.102129065,6.72287123,1.14e-05,3.7e-05,3.44e-05,-0.025781482,0.011587445,0.008312203,0.007962398,0.23068754,9.020391499,2.07e-05,5.65e-05,5.3e-05,0.055782645,0.014293009,0.010093876,0.009910507,0.11232887,10.14359851,3.37e-05,8.52e-05,8e-05,0.018837782,0.014712289,0.009657652,0.010909978,-0.879643633,9.403491927,3.53e-05,6.99e-05,0.000107214,-0.16383123,0.015534681,0.010727308,0.011103496,0.00700867,8.976283629,4.22e-05,9.11e-05,0.000100457,-0.027079517,0.017116365,0.011593587,0.012433187,-0.188759832,9.849363928,4.81e-05,0.00010534,0.000121992,-0.062697755,0.0,0.0,1.1216589861751152,0.569231950844854,9.802863026575944,3.7896293572140793,,-0.8201188999050367,49.738571428571426,0.15,57.69142857142857,0.2391099375308002,410.115,409.2023076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107849570127463,0.0,0.000256949234422,0.0,-0.1291313187623592,0.0,0.0,0.0,0.0003670599514345,0.0,0.0,0.0,0.1856663051268318,0.0,0.0939440769845256,0.0,-0.120246008196918,0.0,-0.061542153965679,0.0,0.0427834356097308,0.0,0.2420982050163076,0.0,0.10473736849116483,0.05689040804315416,-0.04222300524156793,-0.04037166391800651
0.012384126,0.008546035,0.008923999,-0.239547119,6.688743923,1.58e-05,5.32e-05,6.01e-05,-0.08645632,0.012157707,0.008607263,0.008464079,0.041455331,8.385978891,3.44e-05,5.55e-05,5.34e-05,0.018607104,0.016795567,0.01163532,0.011867734,0.031943348,10.81463974,6.66e-05,0.000110486,0.000119663,0.005980558,0.012335384,0.00754275,0.009514798,-1.556740742,22.70790723,5.19e-05,4.28e-05,0.000107647,-0.181107029,0.010965418,0.007762963,0.007663055,0.059718447,8.301925794,1.6e-05,5.05e-05,4.9e-05,0.023258007,0.013983558,0.009878472,0.009694385,0.121416776,10.13516632,3.41e-05,8.32e-05,7.73e-05,0.019112637,0.013389141,0.010162396,0.008498377,0.449656551,10.02187887,2.51e-05,9.29e-05,5.64e-05,0.093064608,0.015041985,0.010151735,0.01096873,-0.344608917,8.985083895,4.64e-05,8.26e-05,0.000102073,-0.084144324,0.016923537,0.011393563,0.012354822,-0.294464563,9.770957004,4.73e-05,0.000101727,0.000122272,-0.079363796,0.0,0.0,0.7999999999999999,0.5566666666666666,9.804981270634553,3.829727762701316,112.1516,-0.8950891002904161,14.555714285714286,0.13,33.995714285714286,0.1477063829847415,409.8725,409.3453846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728073607179471,0.0,0.084327029267558,0.0,-0.120246008196918,0.0,-0.061542153965679,0.0,0.042729403655038,0.0,0.2412827020206777,0.0,0.12414723267321091,0.03665605912620697,-0.012391883130332666,-0.002414423124461133
0.013259456,0.009200286,0.009268483,0.300871201,7.074752109,4.01e-05,6.16e-05,5.97e-05,0.078242962,0.011832837,0.008304288,0.008309307,0.013014516,7.741293497,2.59e-05,4.88e-05,4.84e-05,-0.009016983,0.016335164,0.011403271,0.011497499,0.07506678,9.964321049,6.23e-05,0.000106461,0.000112563,0.014931508,0.01115925,0.008228662,0.007427625,0.622091905,8.621001485,1.75e-05,5.09e-05,3.61e-05,0.11654683,0.010794991,0.007266548,0.007858151,-0.424882849,11.28252185,2.53e-05,3.93e-05,5.54e-05,-0.055569854,0.013848923,0.009732756,0.009632052,0.041767977,11.12840942,3.57e-05,8.2e-05,7.95e-05,0.014361238,0.014690716,0.010919987,0.00959279,1.031206717,11.8911713,3.61e-05,8.82e-05,7.17e-05,0.176712857,0.014098655,0.009702849,0.010032865,-0.232138443,8.884982392,3.45e-05,7.72e-05,8.6e-05,-0.058902231,0.016807479,0.011473345,0.012115144,-0.161139854,9.699689755,4.65e-05,0.000104709,0.000118743,-0.052506137,0.0,0.0,0.45,0.51,9.812547559539532,3.766997233377889,112.903,-0.8357843149109369,23.322857142857146,0.1257142857142857,52.87714285714286,0.1020046057117121,409.45,409.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538466715302471,0.0,0.0843213724037657,0.0,-0.1193278559467835,0.0,-0.061542153965679,0.0,0.0397231052985061,0.0,0.2006425155906801,0.0,0.06586222932823474,0.006388795935490002,-0.04214340837560111,-0.01638317275983207
0.011043745,0.007901374,0.007659694,0.371956277,7.947553011,2.41e-05,4.38e-05,4e-05,0.058714924,0.012450915,0.008585356,0.008852292,-0.003653653,7.610792486,3.05e-05,5.25e-05,5.48e-05,-0.015251361,0.015881572,0.011096356,0.011163337,0.090207746,9.934218014,6.28e-05,0.000101952,0.000107487,0.019126456,0.009470669,0.006174617,0.007024789,-0.273263717,7.457050034,6.14e-06,2.53e-05,3.53e-05,-0.081565036,0.010913508,0.007375799,0.007903939,-0.367766881,11.20967646,2.34e-05,4.06e-05,5.44e-05,-0.050534069,0.013592525,0.009536216,0.009464703,0.048257352,11.33057961,3.61e-05,8.01e-05,7.81e-05,0.011866044,0.013289991,0.009452078,0.009015712,0.53335654,12.00135816,3.23e-05,6.81e-05,7.41e-05,0.12536232,0.014415242,0.010155656,0.010000439,0.093356096,9.570128298,3.68e-05,8.18e-05,8.45e-05,0.014180138,0.016939507,0.011631678,0.012131446,-0.069631707,10.02610642,4.75e-05,0.000106606,0.000119732,-0.033485662,0.0,0.0,0.1,0.4633333333333333,9.81510159487958,3.820784524993875,112.7112,-0.845262549200221,8.582857142857142,0.09,58.15857142857143,0.1289360101761744,408.995,409.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014955260872828,0.0,0.0563213618325395,0.0,-0.1192032190577938,0.0,-0.061542153965679,0.0,0.039551230534143,0.0,0.200505498244474,0.0,0.1370736415332783,0.055250270697915105,-0.014332409215842048,-0.026475992470510294
0.01525398,0.01248167,0.008257668,1.701100149,18.07160843,0.000125389,0.000183968,4.8e-05,0.256722863,0.012247121,0.008444849,0.008720072,-0.023647335,7.690946406,3.03e-05,5.13e-05,5.41e-05,-0.020520732,0.014927132,0.010644498,0.010295854,0.238884302,9.272593021,5.24e-05,9.21e-05,8.37e-05,0.04659841,0.011028126,0.008120745,0.007415784,0.425360341,9.081064668,2.02e-05,5.27e-05,4.33e-05,0.124545809,0.010748629,0.00724257,0.007775127,-0.327510405,11.3772075,2.17e-05,3.9e-05,5.33e-05,-0.042976679,0.012938703,0.008889138,0.009235856,-0.123637312,9.798795062,2.78e-05,6.13e-05,7.5e-05,-0.008877658,0.014339368,0.010742824,0.009355489,0.757315424,12.49323201,5.78e-05,9.88e-05,6.85e-05,0.150860339,0.014020534,0.010048028,0.009504214,0.283644044,10.82947506,3.22e-05,7.98e-05,7.73e-05,0.057827139,0.016390126,0.011446662,0.011545067,0.108231645,9.785113988,4.35e-05,0.00010375,0.000107424,0.002543806,0.0,0.0,-0.2258064516129032,0.4116436251920122,9.81139912730258,3.884857337355376,112.5077,-0.2772267025577071,29.29714285714286,0.0657142857142857,60.50714285714286,0.0456934872860157,408.5925,409.4438461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557701127759342,0.0,0.0420973396145911,0.0,-0.1192032190577938,0.0,-0.061542153965679,0.0,0.0395153194028125,0.0,0.1983575519598451,0.0,0.15485000992051567,0.05637831581516261,-0.03122868692378009,-0.002384909804863233
